CustomerKey,WWICustomerID,Customer,BillToCustomer,Category,BuyingGroup,PrimaryContact,PostalCode,ValidFrom,ValidTo,LineageKey
27,27,"Tailspin Toys (Bowlus, MN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Paula Gonzales,90703,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
28,28,"Tailspin Toys (North Ridge, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Tatjana Utjesenovic,90024,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
29,29,"Tailspin Toys (Eulaton, AL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Karel Hanak,90571,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
30,30,"Tailspin Toys (Koontzville, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Odessa Schneider,90288,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
31,31,"Tailspin Toys (Lake Stevens, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Kimberly Pace,90394,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
32,32,"Tailspin Toys (Maypearl, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Nikolajs Kalejs,90087,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
33,33,"Tailspin Toys (Boyden Arbor, SC)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Haasini Rai,90497,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
34,34,"Tailspin Toys (Dallardsville, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Anjali Asthana,90041,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
35,35,"Tailspin Toys (Slanesville, WV)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Shah Omidi,90601,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
36,36,"Tailspin Toys (Ekron, KY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ferhat Celik,90603,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
37,37,"Tailspin Toys (Kerby, OR)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Dayarama Kamei,90686,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
38,38,"Tailspin Toys (Airport Drive, MO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Nils Kalnins,90211,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
195,195,"Tailspin Toys (Lesslie, SC)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Viollette Monty,90771,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
196,196,"Tailspin Toys (Howells, NE)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Alinne Cardoso,90444,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
197,197,"Tailspin Toys (Magalia, CA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Mani Poddar,90226,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
198,198,"Tailspin Toys (Buell, MO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Deakshitulu Mokkapati,90113,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
199,199,"Tailspin Toys (Antonito, CO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Cezar Pavel,90346,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
200,200,"Tailspin Toys (Tooele, UT)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Fanni Benko,90100,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
201,201,"Tailspin Toys (Skyway, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Brenda Morgan,90588,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
117,117,"Tailspin Toys (Scofield, UT)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Valerio Cardoso,90237,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
118,118,"Tailspin Toys (Vassalboro, ME)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ileana Aguilar,90546,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
119,119,"Tailspin Toys (Statenville, GA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Tjasa Weitzer,90504,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
120,120,"Tailspin Toys (Bratenahl, OH)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Lucas Van Veenen,90154,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
121,121,"Tailspin Toys (Elrosa, MN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Steven Frasier,90079,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
122,122,"Tailspin Toys (McClave, CO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Mauri Enestam,90439,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
123,123,"Tailspin Toys (Roe Park, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ella Zvirbule,90775,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
124,124,"Tailspin Toys (Hanoverton, OH)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Sevim AydÄ±n,90770,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
125,125,"Tailspin Toys (Annamoriah, WV)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Blanka Stavinohova,90485,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
126,126,"Tailspin Toys (Francis Mills, NJ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Akanksha Iyengar,90743,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
127,127,"Tailspin Toys (Point Roberts, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Kertu Smirnov,90504,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
128,128,"Tailspin Toys (East Portal, CO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Jure Grabensek,90432,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
129,129,"Tailspin Toys (Mineral Hills, MI)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Javiera Madera,90442,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
130,130,"Tailspin Toys (Maple Shade, NJ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Aija Mottola,90549,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
131,131,"Tailspin Toys (Kwethluk, AK)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Darshan Gupta,90759,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
132,132,"Tailspin Toys (Minidoka, ID)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Akanksha Sarma,90324,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
133,133,"Tailspin Toys (Lake Erie Beach, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Aino Kallas,90186,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
134,134,"Tailspin Toys (Tavares, FL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,An Dung Phung,90467,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
135,135,"Tailspin Toys (Terre du Lac, MO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Gaurav Sikdar,90145,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
136,136,"Tailspin Toys (Mount Montgomery, NV)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Anirban Sen,90302,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
137,137,"Tailspin Toys (Carbonville, UT)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Chandrakanta Benjaree,90339,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
138,138,"Tailspin Toys (Navassa, NC)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Badari Chadalavada,90535,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
139,139,"Tailspin Toys (Hardeeville, SC)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Gabriele Udinesi,90005,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
140,140,"Tailspin Toys (Furley, KS)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Malay PrabhupÄda,90416,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
141,141,"Tailspin Toys (Arrow Rock, MO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Hedi Koppel,90639,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
142,142,"Tailspin Toys (King Cove, AK)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Denisa Ioveanu,90457,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
143,143,"Tailspin Toys (Ashtabula, OH)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Vaclav Polaskova,90119,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
144,144,"Tailspin Toys (Larose, LA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Pramod Nishad,90342,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
145,145,"Tailspin Toys (Manahawkin, NJ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Prasong Tuntayakul,90686,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
146,146,"Tailspin Toys (Belgreen, AL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Aija Zvaigzne,90735,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
147,147,"Tailspin Toys (Fishtail, MT)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Gilbert Pelland,90432,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
148,148,"Tailspin Toys (Baraboo, WI)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Marcella Napolitani,90165,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
149,149,"Tailspin Toys (Inguadona, MN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Femke Hollenberg,90245,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
150,150,"Tailspin Toys (Corfu, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Brita Jarvi,90690,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
151,151,"Tailspin Toys (Antares, AZ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Donato Araujo,90385,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
152,152,"Tailspin Toys (Sun River, MT)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Aleksander Jarvi,90309,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
153,153,"Tailspin Toys (Marcell, MN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Malati Shenoy,90729,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
154,154,"Tailspin Toys (Eden Valley, MN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Gui-Hyun Ji,90367,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
155,155,"Tailspin Toys (Arbor Vitae, WI)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Michal Polaskova,90333,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
156,156,"Tailspin Toys (Hollywood Park, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Dilara Ayhan,90405,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
157,157,"Tailspin Toys (Saks, AL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Peter Macias,90362,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
158,158,"Tailspin Toys (Donner, LA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Kurt Lukes,90567,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
159,159,"Tailspin Toys (Saint Louis Park, MN)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Beatrise Bite,90401,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
160,160,"Tailspin Toys (Crary, ND)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Bishwanath Ghosh,90248,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
161,161,"Tailspin Toys (Aspen Park, CO)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Gianguido Lucchesi,90644,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
162,162,"Tailspin Toys (Glen Park, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Nu Bach,90026,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
163,163,"Tailspin Toys (Panaca, NV)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ivonna Ene,90297,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
164,164,"Tailspin Toys (Rothsville, PA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ceyhun sahin,90538,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
165,165,"Tailspin Toys (Topstone, CT)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Tian Peng,90675,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
166,166,"Tailspin Toys (McCamey, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Vlastimil Bohuslav,90434,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
167,167,"Tailspin Toys (Rockwall, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Nejc Vosnik,90294,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
168,168,"Tailspin Toys (Seagraves, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Anindo Mazumdar,90453,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
169,169,"Tailspin Toys (Sinclair, WY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Nils Balodis,90401,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
170,170,"Tailspin Toys (Eastchester, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Daniella Barbosa,90031,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
171,171,"Tailspin Toys (Ortley Beach, NJ)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Raymond Levesque,90179,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
172,172,"Tailspin Toys (Madrone, NM)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Raymond Desforges,90617,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
173,173,"Tailspin Toys (Wappingers Falls, NY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Raju Atluri,90681,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
174,174,"Tailspin Toys (Astor Park, FL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Matyas Bohuslav,90179,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
175,175,"Tailspin Toys (San Acacia, NM)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Julio Correa,90445,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
176,176,"Tailspin Toys (Malott, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Banshari De,90015,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
177,177,"Tailspin Toys (Orrtanna, PA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ngai Lam,90008,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
178,178,"Tailspin Toys (Armstrong Creek, WI)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Hyun-Doo Song,90397,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
179,179,"Tailspin Toys (Hiteman, IA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Gabriela Srbova,90212,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
180,180,"Tailspin Toys (Caselton, NV)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Serkan senturk,90747,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
181,181,"Tailspin Toys (Heilwood, PA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Aahlada Thota,90300,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
182,182,"Tailspin Toys (Hayes Center, NE)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ayberk sahin,90352,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
183,183,"Tailspin Toys (Tierra Verde, FL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Kaan Tekin,90195,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
184,184,"Tailspin Toys (South Euclid, OH)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Lata Khandke,90551,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
185,185,"Tailspin Toys (Vidrine, LA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Truman Eder,90272,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
186,186,"Tailspin Toys (Placer, OR)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Lorraine Paulet,90628,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
187,187,"Tailspin Toys (Brown City, MI)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Biplab De,90503,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
188,188,"Tailspin Toys (Premont, TX)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Rachelle Brasseur,90375,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
189,189,"Tailspin Toys (Wilkes-Barre, PA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Sara Charlton,90766,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
190,190,"Tailspin Toys (Teutopolis, IL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ramesh Mukherjee,90591,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
191,191,"Tailspin Toys (Orchard Hill, GA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Ester Ahmadian,90698,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
192,192,"Tailspin Toys (Optimo, NM)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Daniel Magnusson,90080,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
193,193,"Tailspin Toys (Knifley, KY)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Jack Carpenter,90298,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
194,194,"Tailspin Toys (Naples Park, FL)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Thomas Fischer,90386,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
78,78,"Tailspin Toys (Sekiu, WA)",Tailspin Toys (Head Office),Novelty Shop,Tailspin Toys,Duleep Walia,90686,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
79,79,"Tailspin Toys (Page City, KS)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Matyas Macek,90316,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
80,80,"Tailspin Toys (Valdese, NC)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Bharat Ankitham,90541,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
81,81,"Tailspin Toys (Big Moose, NY)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Vera Kubatova,90798,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
82,82,"Tailspin Toys (La Cueva, NM)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Rakesh Nishad,90253,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
83,83,"Tailspin Toys (Absecon, NJ)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Sang Tran,90540,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
84,84,"Tailspin Toys (Aceitunas, PR)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Eekalabya Bose,90213,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
85,85,"Tailspin Toys (Andrix, CO)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Tommy Kilpi,90653,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
86,86,"Tailspin Toys (New Lexington, OH)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Andrea Ricci,90637,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
87,87,"Tailspin Toys (Sauquoit, NY)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Isabell  Duperre,90199,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
88,88,"Tailspin Toys (Dracut, MA)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Amarendra Ankitham,90519,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
89,89,"Tailspin Toys (Victory Gardens, NJ)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Aakarsha Nookala,90461,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
90,90,"Tailspin Toys (Tolna, ND)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Stanislav Sedlar,90089,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
91,91,"Tailspin Toys (Alstead, NH)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,GokCe Karaca,90073,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
92,92,"Tailspin Toys (Sans Souci, SC)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Coralie Emond,90553,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
93,93,"Tailspin Toys (Clewiston, FL)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Karina Celmina,90354,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
94,94,"Tailspin Toys (Cheyenne Wells, CO)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Teresa Pisani,90449,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
95,95,"Tailspin Toys (Lavon, TX)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Alba Ponce,90310,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
96,96,"Tailspin Toys (South La Paloma, TX)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Piper Leigh,90792,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
97,97,"Tailspin Toys (Manchester Center, VT)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Karie Seymour,90179,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
98,98,"Tailspin Toys (El Centro, CA)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Timea Peto,90573,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
99,99,"Tailspin Toys (Guin, AL)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Victoria Ene,90779,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
100,100,"Tailspin Toys (Tunnelhill, PA)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Bhavani Bhowmick,90788,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
101,101,"Tailspin Toys (Cundiyo, NM)",Tailspin Toys (Head Office),Novelty Shop,Toddler Toys,Yasmine Berggren,90515,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
102,102,"Tailspin Toys (Fieldbrook, CA)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Tea Koppel,90205,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
103,103,"Tailspin Toys (Kalvesta, KS)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Naseem Radan,90130,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
104,104,"Tailspin Toys (Wallagrass, ME)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Laboni Deb,90579,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
105,105,"Tailspin Toys (Tomnolen, MS)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Sung-Hwan Hwang,90400,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
106,106,"Tailspin Toys (Tumacacori, AZ)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Shiva Pipalia,90662,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
107,107,"Tailspin Toys (Glen Avon, CA)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Karie Mercier,90782,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
108,108,"Tailspin Toys (Bernie, MO)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Bhanu Thota,90045,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
109,109,"Tailspin Toys (South Laguna, CA)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Ae-Cha Joo,90247,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
110,110,"Tailspin Toys (North Crows Nest, IN)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Dinara Saparkyzy,90792,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
111,111,"Tailspin Toys (Oriole Beach, FL)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Adam Dvorak,90436,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
112,112,"Tailspin Toys (Sallyards, KS)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Ingrida Celmina,90706,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
113,113,"Tailspin Toys (Dahlia, NM)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Jae-Hwa Jang,90264,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
114,114,"Tailspin Toys (Cherry Grove Beach, SC)",Tailspin Toys (Head Office),Novelty Shop,Kids Toys,Duck-Hwan Bae,90146,2013-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2
